# Playas rev. 1.5 (2024-03-124)
,Identificador,Tramo,Nombre,Longitud,Anchura,Direccion,ID_Municipio,Municipio,geometry
354,M02-001_01,M02-001,"01.Playa Peñón del Cura",680.28,5,S,29070,Mijas,"LINESTRING (353750.4648868531 4042234.097901087, 353695.9918408669 4042136.8246046826, 353680.4281134423 4042081.3788257325, 353631.79146524036 4042034.6876434586, 353605.5276752113 4041998.69652379, 353566.61835664976 4041884.886766997, 353552.02736218914 4041823.6045902623, 353515.06350955565 4041774.9679420604, 353497.55431620294 4041730.222225715, 353478.09965692216 4041715.5096396343)"
355,M02-001_02,M02-001,"02.Playa del Castillo",714.933716,10,S,29070,Mijas,"LINESTRING (354361.2208684915 4043441.56142276, 354347.26173558866 4043397.73423499, 354323.00100831816 4043321.5627519907, 354298.12496264774 4043264.5631749774, 354271.41939768044 4043170.2389974003, 354237.4985858355 4043120.899634717, 354190.4029720608 4043002.565960559, 354147.04308758257 4042876.772579772, 354132.13848843856 4042836.684347592, 354124.9431647139 4042809.9588594716, 354110.5525172647 4042774.75316839, 354099.67602094315 4042746.120215032, 354061.8610269661 4042699.1858495167, 354033.6517710091 4042631.702500138, 354014.9266614513 4042584.038584899, 353935.8921081231 4042458.556032539, 353935.7705165026 4042456.0026085083)"
356,M02-001_03,M02-001,"03.Playa de Santa Amalia",1699.9526,20,S,29054,Fuengirola,"LINESTRING (355020.8541378883 4044915.071541602, 354996.04944730527 4044906.3169449256, 354945.0767942285 4044866.917917291, 354928.51540217444 4044850.356525237, 354903.64035209804 4044825.174375777, 354886.36260029295 4044792.2705456223, 354869.5523205119 4044753.0060206177, 354857.8382812415 4044721.6021876116, 354847.41011584876 4044696.587264766, 354837.5829355717 4044673.8619103753, 354825.9258753239 4044640.9521527877, 354806.8599110372 4044589.4087331183, 354787.8123628496 4044566.0033120657, 354780.6170391249 4044544.9312925865, 354770.3380052325 4044518.2058044663, 354758.4134830373 4044479.2386237974, 354743.6125171123 4044434.4316782434, 354731.2776764414 4044398.198083773, 354717.40098068665 4044366.5900545535, 354685.40748769656 4044274.978164987, 354661.2517580495 4044222.5550921364, 354627.69640225463 4044150.721289395, 354618.48342074483 4044115.7119596577, 354613.75760842056 4044100.613966322, 354608.2298195147 4044083.4164008372, 354600.8624339316 4044074.0230523907, 354600.86243393156 4044062.2021634146, 354588.6322241949 4044039.6415827423, 354578.03796965413 4044000.641923247, 354567.1867371883 4043974.468099153, 354526.63019267883 4043876.64333133, 354516.0498156472 4043845.779029237, 354475.58767151163 4043727.745769656, 354470.83490164304 4043713.881203734, 354439.481601821 4043644.8733873833, 354419.5944679925 4043584.389178852, 354414.6803201506 4043572.9622022556, 354397.7195484193 4043517.646878564)"
357,M02-002_04,M02-002,"04.Playa de San Francisco",393.13,25,S,29054,Fuengirola,"LINESTRING (355339.91055009305 4045733.1399643593, 355275.22380798444 4045666.994122805, 355247.01455202734 4045607.6574119986, 355242.1508872071 4045537.1342721055, 355256.2555151857 4045464.6656662845, 355282.0329387327 4045415.5426516007, 355307.81036227976 4045402.897123068)"
358,M02-002_05,M02-002,"05.Playa de San Francisco/ Fuengirola",2614.98118,20,S,29054,Fuengirola,"LINESTRING (356616.77379060624 4047656.066967618, 356600.8156547289 4047647.113662727, 356579.78030438157 4047635.4408671586, 356560.92534511274 4047624.658868838, 356547.85045220866 4047613.943878787, 356521.95771628467 4047592.937617007, 356502.3997434271 4047577.091952748, 356480.902786571 4047565.422176169, 356447.7360531358 4047539.0116291745, 356417.0261147699 4047505.844895739, 356391.22976654256 4047470.221367235, 356346.39325652836 4047431.526844893, 356322.4395046029 4047406.9588942006, 356293.572162539 4047378.091552137, 356264.26709356863 4047344.5546611026, 356241.346673964 4047307.863854796, 356212.9118791217 4047274.716069262, 356189.1583720949 4047251.5666060694, 356152.7395758361 4047194.480766274, 356123.4391039919 4047139.1682316503, 356114.53322186565 4047119.2067717123, 356068.7754137005 4047068.535373409, 356040.52227040386 4047026.1556584635, 356015.0330215602 4046987.1540367394, 355995.68576038966 4046954.294402688, 355982.4804868923 4046932.1832470642, 355978.306775256 4046909.6456704875, 355958.0736136447 4046872.0336781256, 355931.2139643179 4046842.8046100885, 355918.91091447487 4046834.8327424442, 355909.0837341978 4046817.3280775757, 355892.1660666639 4046760.7055360153, 355878.2893709092 4046748.3706953446, 355859.55956085253 4046732.035621494, 355843.89749228593 4046712.0741615565, 355837.1732353395 4046691.322057242, 355826.89420144714 4046672.3058445407, 355810.96169891395 4046633.7594674444, 355768.8176599552 4046546.387679359, 355752.88515742193 4046517.0924327658, 355727.1875726909 4046460.5577463573, 355700.97603626526 4046415.329997231, 355669.1110311989 4046351.086035403, 355642.89949477324 4046320.7628854206, 355615.91156665573 4046279.270901494, 355600.08577874186 4046237.704206709, 355556.53364175715 4046172.419371891, 355529.50889599515 4046106.0859050206, 355516.3734642897 4046068.5920936246, 355475.9036757129 4045980.1692421287, 355456.658652031 4045937.581196448, 355443.58839624457 4045908.6821050555, 355422.92816947604 4045868.9993458497, 355413.24490122864 4045842.1013784963, 355402.16545979166 4045784.20844497, 355421.6201190725 4045749.190058265)"
359,M02-003_06,M02-003,"06.Playa de Los Boliches",439.315329,40,S,29054,Fuengirola,"LINESTRING (357159.69943352 4047943.6938491073, 357127.57745260623 4047916.1974334447, 357101.40914029727 4047895.3792587826, 357063.52652221365 4047841.8902212842, 357036.3204802516 4047816.5216930057, 357026.0719929189 4047794.9048335147, 356986.7374775128 4047761.7248419607, 356957.96880344365 4047734.447944137, 356933.81766373466 4047706.762117887, 356904.77939298865 4047678.494774683, 356892.1987831357 4047663.460024957, 356879.38205730566 4047640.182940359)"
360,M02-003_07,M02-003,"07.Playa de las Gaviotas",327.998605,40,S,29054,Fuengirola,"LINESTRING (357166.1406945277 4047952.4211461795, 357221.8036477736 4048009.2247550082, 357303.09195631894 4048096.080526561, 357398.6869715182 4048183.452314646)"
361,M02-003_08,M02-003,"08.Playa Torreblanca/los Olimpos",443.053559,20,S,29054,Fuengirola,"LINESTRING (357407.33555244654 4048193.6968849325, 357487.65599231946 4048264.8027241626, 357535.41699484416 4048302.4461692423, 357678.01271283656 4048422.4435956385, 357752.28573741665 4048470.7513119383)"
362,M02-003_09,M02-003,"09.Playa Carvajal",676.070819,25,S,29025,Benalmádena,"LINESTRING (358344.6150654659 4048802.250154968, 358297.0745337136 4048782.9769664193, 358280.8850553331 4048773.9828117634, 358238.2270646796 4048759.8491401616, 358186.9409690796 4048754.659119849, 358156.25176938775 4048742.631758392, 358133.24678419693 4048727.527003672, 358112.05192365055 4048707.940019005, 358055.2602613951 4048685.3261444415, 358011.31739150506 4048654.746018612, 357877.68995090394 4048560.1789068016, 357763.085229149 4048476.2433499875)"
363,M02-003_10,M02-003,"10.Playa del Tajo de la Soja",146.392507,15,S,29025,Benalmádena,"LINESTRING (358622.2937825598 4048805.60481134, 358663.90755574853 4048826.534372538, 358696.54348835687 4048837.84130982, 358733.8049862168 4048842.2098992243, 358761.5583777263 4048842.5953629944)"
364,M02-003_11,M02-003,"11.Playa de la Morera",216.852433,15,S,29025,Benalmádena,"LINESTRING (358830.8296902466 4048856.3696378698, 358860.75105478783 4048895.532387541, 358892.6160598543 4048924.3136824397, 358929.6995845599 4048940.2114762785, 358935.2740505077 4048955.6647358118, 358955.57514244516 4048967.9995764825, 358995.6094683709 4048986.4908533995)"
365,M02-003_12,M02-003,"12.Playa de la Perla",140.256748,12,S,29025,Benalmádena,"LINESTRING (359054.1638856691 4048997.687652905, 359091.02211200114 4049005.9958876185, 359134.83669999975 4049011.5543, 359148.07065891474 4049009.5980400336)"
366,M02-003_13,M02-003,"13.Playa de Torremuelle",150.568648,15,S,29025,Benalmádena,"LINESTRING (359172.6253310908 4049024.0804175767, 359179.4011054522 4049031.344122845, 359209.8527433584 4049047.019649531, 359224.995445852 4049053.101836985, 359246.47180160007 4049050.103359699, 359262.5764174947 4049045.641945836)"
367,M02-003_14,M02-003,"14.Arroyo Hondo",360.642068,20,S,29025,Benalmádena,"LINESTRING (359497.23293287004 4049132.089681907, 359569.7083874136 4049154.815036298, 359635.15083146625 4049159.9163657227, 359659.8826047019 4049160.4625376742, 359693.98488875345 4049148.6485843444, 359718.30321285443 4049128.950741823)"
368,M02-003_15,M02-003,"15.Playa de las Viborillas",187.913136,15,S,29025,Benalmádena,"LINESTRING (359732.1417646103 4049128.6386266896, 359732.1417646103 4049128.6386266896, 359743.1463780343 4049136.3702429556, 359757.9448968542 4049142.015038794, 359772.2857295251 4049142.3201628933, 359786.3214380965 4049142.472724943, 359799.7468984693 4049140.489418297)"
369,M02-004_16,M02-004,"16.Playa Bonita",267.5,15,S,29025,Benalmádena,"LINESTRING (360103.55150000006 4049181.350800001, 360103.1382390639 4049209.082292068, 360113.11435656634 4049236.8152551367, 360134.8761047044 4049261.9719746546, 360169.2467902219 4049272.338555678, 360190.7127792381 4049269.85901975, 360198.56585070706 4049288.5443237666, 360228.06175500783 4049304.755319762, 360260.11547382444 4049300.1517434935, 360279.5426397297 4049295.517256303, 360299.1839517119 4049278.02001169)"
370,M02-004_17,M02-004,"17.Playa de las Yucas",396.74,20,S,29025,Benalmádena,"LINESTRING (360320.30332597444 4049336.264454783, 360374.29000547866 4049367.3919096324, 360387.42190049315 4049379.7942549237, 360439.7062973103 4049393.655699661, 360495.39525950147 4049437.6718662838, 360545.9773736315 4049462.962923349, 360598.0185872076 4049476.094818363, 360647.3847851326 4049473.662985953, 360671.70310923364 4049462.9629233493)"
371,M02-004_18,M02-004,"18.Playa las Yucas",352.930193,15,S,29025,Benalmádena,"LINESTRING (361164.80613377655 4049439.80198084, 361182.529199383 4049450.5931523778, 361205.5739113968 4049455.0345203886, 361228.9119756724 4049457.4100776846, 361285.9606137752 4049472.314676828, 361334.1183585549 4049495.390688152, 361377.1870395702 4049500.0680683376, 361421.1299094602 4049506.749440368, 361448.1215203612 4049504.2731457897, 361464.72365816665 4049490.928996066, 361485.59679250605 4049470.8198149437, 361508.8030456263 4049462.3844687925, 361524.26276888145 4049460.374856034, 361548.378693074 4049441.3196149003, 361560.5378551245 4049421.3785891375, 361580.8240741845 4049409.0567505592, 361610.63360277255 4049405.328495231)"
372,M02-005_19,M02-005,"19.Playa Arroyo de la Miel",282.223801,20,S,29025,Benalmádena,"LINESTRING (362766.098137406 4049706.1273442544, 362764.92392469494 4049713.4288151753, 362771.02403537935 4049745.736978365, 362778.73331079865 4049763.982263524, 362793.19318569236 4049789.181893281, 362815.2337023485 4049822.8767359746, 362818.52248983877 4049826.4772060257, 362822.5493808428 4049833.6343807564, 362829.87150441343 4049843.3878003424, 362835.3964851306 4049852.6389308455)"
373,M02-005_20,M02-005,"20.Playa de Bil Bil",725.160241,20,S,29025,Benalmádena,"LINESTRING (363298.81166186265 4050341.3407898783, 363237.3067103231 4050336.0104996366, 363237.3067103231 4050336.0104996366, 363237.3067103231 4050336.0104996366, 363190.79408196 4050316.2233593934, 363142.73959851306 4050286.4141611056, 363109.58971421013 4050253.1357888784, 363086.1406681431 4050231.164353933, 363063.78376942716 4050197.3077860503, 363049.9070736724 4050184.458993685, 363040.9129190166 4050174.693911487, 363021.6397304683 4050142.571930573, 362980.2666190514 4050074.2163551887, 362959.6633213578 4050053.0423460803, 362954.3658569896 4050046.1326099476, 362947.3385742763 4050035.0865693847, 362944.67546419904 4050030.0807534135, 362940.8850704512 4050026.226115704, 362939.2147274437 4050022.6284538414, 362938.12418867217 4050017.048878324, 362932.59639976633 4050011.2907648804, 362930.47754863516 4050006.6959513086, 362921.2715006703 4049992.94475579, 362917.114804575 4049985.623931829, 362912.61772724707 4049980.74139073, 362905.6793793697 4049970.7193326843, 362897.4756961668 4049963.2157763597, 362879.9817946387 4049935.7706174506, 362867.7754418915 4049914.698597971, 362855.22544936324 4049895.756357893, 362852.3568910529 4049887.9731098507, 362848.0102033886 4049877.897649186, 362845.3881225141 4049868.2763410024, 362838.36322411295 4049856.6449518465)"
374,M02-005_21,M02-005,"21.Playa de Santa Ana",677.224675,20,S,29025,Benalmádena,"LINESTRING (363336.24241153745 4050366.0766737717, 363359.88418948994 4050432.3764423775, 363426.1839580959 4050503.301776235, 363499.67974294326 4050577.768810463, 363539.620507398 4050606.972859355, 363585.5931083344 4050624.6288888883, 363657.46222067485 4050657.487284621, 363749.2158367453 4050671.924378999, 363881.0312078345 4050698.603420191, 363879.53324139403 4050720.7066458534, 363885.85600566026 4050745.024969954)"
375,M02-005_22,M02-005,"22.Playa Mala Pesca",675.366989,50,S,29025,Benalmádena,"LINESTRING (364457.5676586097 4051038.4341922924, 364429.61090494244 4051044.4775034003, 364374.65432009 4051050.949487145, 364319.9085947365 4051048.435096205, 364271.64103695983 4051037.7271940736, 364189.5963529123 4051014.416966624, 364112.7896245804 4050979.9863386475, 364059.0023400113 4050949.0047979048, 364010.634187085 4050908.2373547237, 363975.16420827236 4050867.009262468, 363948.44656189403 4050840.5219406276, 363941.7671502994 4050833.15155542)"
376,M02-006_23,M02-006,"23.Playa la Carihuela o Montemar",1378.70562,40,S,29901,Torremolinos,"LINESTRING (364965.4692834823 4051372.651067686, 364965.7262593296 4051430.7276091776, 364975.4913415274 4051482.8937061816, 364994.3881848985 4051535.0184633546, 365012.2388876927 4051581.058479854, 365019.948163112 4051595.449127303, 365024.57372836355 4051602.6444510277, 365026.84571772895 4051607.2785922447, 365031.66286290553 4051616.2549837497, 365036.3946173398 4051628.0850599115, 365042.25779164175 4051637.444841222, 365050.088825925 4051653.1069097887, 365068.9754380201 4051690.8801339786, 365096.269989763 4051731.646326378, 365125.56523635634 4051792.292626343, 365155.8883863389 4051842.402916569, 365173.8766956506 4051875.038849177, 365196.4905702139 4051904.077119923, 365229.7389584852 4051953.3468633117, 365255.94958092016 4051980.4303456093, 365268.77711888106 4052011.3177555143, 365282.887822 4052054.0204525385, 365313.7010917096 4052101.823451477, 365348.2429003011 4052146.2695837, 365364.5596138863 4052183.3284705034, 365396.6747552684 4052225.5539049073, 365403.6131031458 4052251.379977562, 365410.6799389468 4052268.5973593323, 365418.1227463663 4052280.5232960414, 365426.86941732734 4052295.322847452, 365438.4760282405 4052312.5212927265, 365451.06800436904 4052329.8373634904, 365471.32623891195 4052357.511002501, 365499.593582116 4052399.65504146, 365517.58189142775 4052440.7711770292, 365533.25741811364 4052480.088481668, 365544.82133124257 4052506.300018093, 365557.15617191343 4052527.885989267, 365577.2002880036 4052558.7230909443, 365591.59093545296 4052580.8230138132)"
377,M02-006_24,M02-006,"24.Playa el Bajondillo",880.306682,40,S,29901,Torremolinos,"LINESTRING (365602.14978116547 4052589.3905314035, 365630.5224813903 4052639.2607126054, 365643.61965211935 4052665.941382309, 365668.42671379866 4052717.0202128873, 365694.0902477082 4052764.75304741, 365713.19653956784 4052803.937193789, 365760.9380188301 4052911.5509293014, 365799.4668238476 4052999.707398307, 365813.8750433759 4053029.2458673697, 365838.1896986259 4053068.4177539092, 365852.164444625 4053080.127085137, 365864.2423094486 4053103.511887242, 365871.6946090206 4053119.95834147, 365882.24380398204 4053133.446479243, 365888.9232155766 4053148.4175741966, 365900.73287976655 4053169.297704153, 365928.6016151543 4053220.7749744514, 365956.49663863296 4053272.8589706197, 365972.42914116615 4053300.8693379764, 365982.6557651902 4053314.942214986, 365992.79004485096 4053322.5429247315, 366003.78019453795 4053329.650632875, 366032.88362847967 4053344.3799904464)"
378,M02-007_25,M02-007,"25.Playamar o el Retiro",3066.77122,50,S,29901,Torremolinos,"LINESTRING (366110.0371319671 4053436.553455655, 366114.75309637224 4053479.588646191, 366112.73795379733 4053512.360460312, 366217.73242982366 4053661.1721544233, 366301.2524307581 4053802.887315608, 366316.6434589806 4053826.6795724826, 366370.9405236599 4053898.0942795062, 366388.21606211347 4053925.063671091, 366412.3717917606 4053967.20771005, 366455.5437341087 4054035.5632854346, 366476.10180189344 4054086.444503202, 366506.93890357064 4054128.588542161, 366527.4285600099 4054169.3662960883, 366556.2754869541 4054227.1182954055, 366575.2944789551 4054257.5904175104, 366601.7631050274 4054318.7725498723, 366623.0601571601 4054374.852372396, 366684.25223821437 4054475.505936029, 366719.71490514313 4054543.347559719, 366756.633258947 4054604.4023497575, 366777.7914466352 4054635.3449130557, 366795.2658042523 4054672.863386763, 366834.840084738 4054734.023638423, 366845.1191186304 4054758.1793680703, 366918.6142109611 4054885.1254366413, 366982.70547131833 4054978.800991024, 367035.7951973344 4055070.148046704, 367058.4090718977 4055096.8735348242, 367080.50899476634 4055156.4919314003, 367124.4709400137 4055240.925093478, 367174.5621548818 4055304.5100194514, 367229.5549862061 4055383.6585804224, 367238.80611670925 4055397.5352761773, 367318.46862937533 4055499.297711712, 367384.7683979813 4055581.529982851, 367413.54969288 4055618.020553169, 367432.56590558094 4055652.4553167084, 367523.53535552864 4055795.8478395073, 367581.6118970207 4055888.8730962337, 367678.2348156093 4056049.226024955)"
